,new_tests,new_deaths
123,700380.0,6.720220155135295
124,823375.0,6.889591308354466
125,635437.0,6.692083742506628
126,727318.0,6.57507584059962
127,722099.0,5.968707559985366
128,760282.0,5.991464547107982
129,756470.0,6.7580945044277305
